93,114,3
2,114,5
19,114,4
60,114,2
11,115,3
28,115,3
14,115,4
7,115,2
45,115,4
19,115,4
47,115,2
60,115,2
21,115,2
35,115,4
93,115,4
48,115,3
2,116,5
29,116,3
17,116,2
15,116,3
62,116,4
24,116,2
28,116,3
48,116,4
47,116,3
84,117,3
35,117,4
87,117,3
24,117,3
93,117,4
94,117,3
62,117,4
8,117,3
95,117,3
29,117,2
26,118,2
29,118,4
24,118,3
19,118,4
28,118,4
2,118,4
60,119,3
48,119,2
2,119,4
45,119,3
12,119,1
29,119,3
24,119,3
0,119,1
17,119,4
93,119,5
68,12,3
17,12,2
48,12,4
14,12,5
29,12,3
86,12,3
24,120,3
59,120,5
48,120,2
27,120,4
23,120,3
93,120,5
84,120,4
15,120,2
60,120,4
82,120,3
2,120,4
64,120,4
68,120,3
29,121,4
47,121,4
48,121,2
17,121,4
24,121,3
45,121,5
4,121,3
93,121,4
14,121,4
2,121,3
87,122,3
27,122,5
2,122,4
93,122,4
47,122,4
39,122,4
15,123,2
2,123,3
93,123,3
24,123,2
34,123,3
10,123,5
59,123,4
29,123,1
87,123,3
76,123,3
28,124,2
29,124,1
59,124,5
17,124,2
89,124,1
90,124,1
93,124,1
63,124,1
2,124,1
7,124,1
15,124,2
19,124,1
83,124,2
39,124,4
14,124,4
29,125,3
82,125,4
92,125,3
19,125,4
53,125,3
68,125,4
28,125,3
15,125,3
14,125,4
28,126,1
93,126,1
43,126,1
24,126,1
17,126,1
3,126,1
62,126,1
78,126,1
29,126,1
14,127,5
48,127,4
88,127,4
95,127,4
2,127,4
45,127,4
29,127,3
19,127,2
35,127,4
28,127,2
0,127,4
29,128,3
68,128,3
14,128,3
48,128,2
15,128,3
2,128,5
93,128,3
17,128,3
24,128,3
19,129,3
2,129,5
64,129,3
17,129,3
93,129,4
4,129,3
48,13,5
24,13,2
37,13,2
93,13,2
52,13,4
60,13,4
21,13,1
2,13,5
78,13,5
84,13,5
89,13,2
28,13,2
45,130,3
17,130,3
93,130,3
68,130,4
91,130,1
29,130,2
19,130,2
24,130,3
7,130,1
93,131,4
89,131,4
6,131,3
7,131,3
15,131,5
62,131,3
29,131,4
14,131,5
17,131,3
24,131,4
28,131,5
86,132,3
48,132,3
19,132,3
29,132,4
78,132,4
95,132,4
2,132,5
48,133,1
68,133,2
27,133,1
90,133,2
5,133,1
45,133,1
19,133,4
35,133,2
93,133,1
29,133,2
60,133,1
59,133,1
95,134,4
87,134,4
11,134,4
14,134,3
62,134,5
29,134,3
42,134,2
24,134,3
2,134,3
62,135,4
96,135,1
27,135,4
28,135,3
93,135,2
45,135,4
2,135,3
14,135,4
47,135,2
15,135,3
68,135,3
64,135,1
19,136,3
4,136,2
2,136,3
24,136,3
18,136,3
28,136,3
17,136,3
89,136,3
63,136,3
29,136,2
40,136,3
91,136,3
29,137,5
68,137,5
96,137,5
19,137,5
28,137,5
6,137,5
93,137,5
45,137,5
2,137,5
7,137,4
24,137,5
62,137,3
68,138,2
89,138,1
28,138,5
29,138,3
19,138,4
15,138,2
90,138,3
51,138,3
48,138,2
24,138,2
83,139,4
62,139,3
2,139,3
39,139,3
89,139,1
48,139,4
29,139,2
15,139,1
24,14,2
19,14,2
62,14,1
4,14,2
93,14,4
15,14,2
36,14,3
34,14,2
29,14,3
21,14,2
28,14,3
5,14,2
19,140,3
64,140,3
17,140,3
48,140,3
2,140,5
93,140,3
15,140,3
29,140,2
34,140,2
14,141,2
24,141,1
2,141,5
28,141,2
87,141,5
91,141,1
93,141,5
29,141,2
87,142,3
28,142,3
19,142,3
24,142,3
17,142,2
62,142,4
95,142,4
48,142,4
15,142,3
44,143,1
2,143,5
15,143,4
87,143,5
62,143,4
68,143,2
17,143,3
84,143,3
48,143,4
14,144,3
7,144,5
84,144,5
96,144,5
24,144,5
60,144,3
29,144,5
77,144,5
68,144,5
29,145,4
64,145,3
40,145,4
87,145,5
83,145,5
15,145,4
34,145,4
63,145,4
82,145,4
19,145,3
21,145,3
28,145,3
28,146,4
45,146,5
62,146,5
2,146,4
68,146,3
29,146,5
7,146,3
5,146,5
75,146,3
11,147,4
2,147,4
62,147,4
93,147,4
14,147,5
48,147,3
29,147,3
24,147,1
87,147,5
28,147,1
19,147,1
76,147,3
19,148,3
47,148,2
15,148,3
14,148,3
21,148,2
90,148,2
28,148,3
27,148,4
48,148,3
2,149,4
48,149,3
84,149,3
86,149,4
47,149,3
67,149,3
78,149,4
17,149,3
89,149,3
93,149,4
19,149,3
60,149,3
24,15,3
28,15,3
48,15,3
29,15,3
15,15,2
89,15,2
83,150,4
96,150,3
89,150,4
17,150,4
24,150,4
29,150,5
19,150,3
89,151,1
15,151,5
19,151,4
87,151,3
14,151,5
4,151,3
29,151,4
43,151,3
90,151,1
29,152,2
63,152,1
24,152,1
59,152,2
15,152,3
64,152,3
49,152,2
14,152,4
86,152,2
60,152,1
68,152,2
17,152,4
28,152,3
24,153,1
70,153,1
93,153,4
82,153,1
19,153,4
43,153,3
14,153,5
6,153,1
64,153,1
63,153,1
15,153,1
29,153,1
17,153,3
96,153,3
42,154,2
28,154,1
48,154,4
19,154,3
24,154,3
15,154,1
41,154,3
29,154,4
68,155,2
34,155,3
19,155,2
46,155,1
2,155,3
47,155,3
63,155,2
29,155,2
78,155,3
63,156,2
15,156,2
48,156,3
62,156,5
88,156,3
17,156,2
51,156,3
95,156,4
24,157,3
15,157,2
78,157,2
28,157,1
19,157,3
93,157,3
87,157,2
17,157,3
19,158,4
89,158,3
7,158,2
24,158,2
29,158,4
96,158,2
35,158,1
2,159,5
48,159,4
29,159,2
62,159,5
19,159,4
11,159,5
86,159,4
24,159,3
27,159,3
2,16,5
42,16,4
86,16,2
43,16,4
47,16,5
87,16,5
28,16,4
95,16,4
93,16,4
17,16,1
84,16,5
19,16,5
17,160,5
34,160,5
24,160,5
40,160,5
14,160,5
84,160,5
29,160,5
19,160,5
4,160,5
35,161,1
93,161,1
29,161,4
19,161,3
17,161,4
28,161,5
45,161,4
86,161,3
19,162,3
83,162,2
21,162,3
62,162,3
14,162,4
64,162,3
76,162,3
2,162,3
95,162,2
24,163,3
17,163,3
22,163,3
78,163,4
48,163,3
19,163,3
93,163,4
14,163,3
29,163,3
17,164,3
29,164,4
28,164,4
7,164,3
2,164,3
48,164,3
29,165,3
93,165,4
28,165,3
87,165,2
14,165,3
23,165,1
24,165,3
62,165,1
60,165,2
83,165,3
62,166,4
28,166,3
68,166,3
24,166,3
87,166,2
29,166,5
63,166,2
17,166,1
43,166,3
19,166,3
34,167,3
29,167,3
48,167,5
14,167,5
24,167,3
93,167,4
28,167,3
82,167,4
15,167,2
64,167,4
87,168,5
34,168,3
17,168,4
2,168,4
68,168,4
76,168,5
93,168,5
96,168,4
19,168,4
48,168,3
29,168,4
28,169,3
15,169,3
29,169,4
89,169,3
24,169,3
17,169,4
19,169,5
14,169,3
4,169,4
63,17,2
17,17,5
14,17,5
34,17,3
24,17,2
19,17,3
14,170,5
89,170,2
2,170,3
29,170,1
93,170,2
21,170,3
25,170,2
68,170,2
19,170,4
14,171,5
89,171,3
28,171,4
93,171,4
19,171,4
78,171,5
29,171,5
15,171,3
2,171,4
14,172,5
93,172,5
48,172,3
19,172,1
17,172,3
68,172,3
89,172,5
82,172,2
29,172,5
64,172,2
21,172,2
28,172,3
17,173,3
19,173,4
28,173,4
62,173,3
73,173,2
29,173,2
15,173,4
21,173,4
68,174,4
47,174,3
29,174,2
17,174,2
24,174,5
18,174,4
93,174,4
15,174,5
25,174,4
81,174,5
2,175,3
93,175,3
15,175,4
14,175,5
28,175,3
19,175,2
29,175,3
24,175,2
59,175,4
47,175,2
29,176,2
14,176,3
17,176,2
68,176,2
15,176,4
4,176,1
24,176,3
2,176,3
19,176,1
93,177,4
48,177,4
2,177,4
78,177,5
28,177,3
17,177,2
29,177,3
90,177,4
76,177,4
87,177,3
62,178,2
2,178,5
76,178,4
95,178,3
34,178,1
22,178,3
14,178,3
87,178,2
35,178,2
88,179,3
90,179,2
62,179,1
2,179,3
45,179,3
46,179,1
28,179,2
29,179,2
14,179,1
19,179,2
96,179,4
28,18,3
11,18,1
93,18,3
21,18,1
87,18,2
60,18,3
80,18,5
53,18,1
62,18,3
96,18,3
48,18,3
19,18,1
55,18,2
29,18,3
84,18,3
43,180,3
68,180,3
83,180,3
18,180,3
28,180,3
25,180,3
62,180,3
29,180,3
96,180,3
45,180,3
24,180,3
14,181,5
93,181,4
64,181,4
17,181,4
19,181,3
15,181,3
24,181,4
29,181,4
34,181,3
24,182,2
69,182,4
85,182,3
17,182,2
28,182,2
11,182,1
93,182,4
63,182,1
2,182,3
60,182,1
27,182,3
0,182,4
45,182,1
19,182,1
22,182,1
17,183,4
18,183,3
14,183,5
19,183,5
93,183,3
28,183,4
4,183,3
28,184,3
17,184,2
87,184,1
60,184,1
24,184,2
68,184,2
5,184,2
2,184,3
89,184,1
14,184,5
45,184,5
93,185,3
15,185,1
2,185,3
28,185,3
24,185,2
14,185,5
19,185,4
28,186,2
29,186,3
4,186,3
19,186,4
18,186,4
89,186,3
14,186,4
17,186,3
93,187,2
27,187,5
48,187,1
64,187,1
17,187,2
14,187,5
13,187,2
86,187,2
29,187,3
2,187,2
78,187,2
93,188,4
19,188,4
59,188,4
7,188,4
17,188,4
24,188,5
68,188,5
28,188,5
68,189,4
84,189,5
17,189,3
89,189,4
93,189,5
14,189,4
29,189,5
18,189,4
24,19,4
78,19,3
60,19,3
90,19,2
64,19,3
45,19,5
68,19,4
28,19,4
36,19,1
62,19,3
96,19,3
2,19,4
39,19,1
68,190,2
48,190,4
90,190,4
23,190,5
2,190,5
62,190,5
21,190,1
35,190,2
93,190,4
10,191,3
17,191,2
82,191,3
49,191,3
28,191,3
19,191,4
2,191,3
24,191,3
24,192,2
14,192,3
63,192,2
15,192,3
28,192,2
45,192,3
29,192,3
48,192,3
62,192,4
70,193,3
19,193,4
17,193,4
24,193,4
34,193,3
28,193,3
68,193,4
73,193,2
15,193,3
48,194,3
13,194,4
86,194,3
29,194,2
95,194,4
87,194,1
62,194,5
22,194,3
49,194,3
93,194,4
54,194,3
67,194,3
19,195,3
84,195,2
48,195,4
29,195,2
2,195,4
93,195,3
28,195,2
17,195,2
11,195,4
88,196,3
22,196,3
95,196,5
62,196,4
85,196,1
76,196,3
86,196,2
48,196,3
2,196,5
83,197,5
29,197,1
47,197,1
17,197,3
24,197,1
2,197,1
68,197,3
28,197,4
19,197,2
18,197,2
15,197,3
29,198,4
43,198,5
24,198,4
11,198,2
68,198,4
28,198,5
19,198,5
96,198,2
45,198,5
17,199,1
29,199,1
2,199,3
87,199,4
28,199,1
15,199,2
28,2,5
43,2,2
17,2,4
4,2,5
93,2,5
96,2,3
2,2,3
19,2,4
24,2,4
15,2,4
76,20,4
35,20,5
28,20,2
64,20,4
11,20,5
24,20,2
60,20,3
29,20,3
43,20,2
62,20,4
19,20,2
24,200,3
28,200,4
86,200,4
89,200,3
87,200,4
93,200,3
48,200,4
19,200,4
2,200,4
68,201,4
28,201,4
24,201,4
45,201,3
89,201,4
29,201,5
95,201,2
62,201,2
14,201,4
19,201,4
19,202,5
14,202,1
29,202,1
2,202,5
93,202,3
4,203,4
21,203,1
48,203,2
15,203,3
2,203,3
64,203,3
29,203,3
19,203,4
93,203,3
28,203,4
24,204,1
59,204,3
31,204,1
73,204,1
7,204,3
87,204,2
84,204,3
72,204,1
86,204,1
62,204,1
19,204,2
17,204,1
12,204,1
29,204,3
49,204,1
14,205,5
48,205,5
86,205,2
15,205,3
19,205,4
29,205,5
2,205,5
93,206,5
19,206,5
29,206,4
83,206,4
89,206,4
14,206,5
28,207,4
43,207,3
48,207,5
15,207,5
64,207,4
24,207,5
82,207,2
87,207,5
19,207,2
90,207,5
35,207,5
24,208,2
17,208,2
34,208,2
89,208,2
48,208,3
29,208,3
15,208,2
85,208,3
28,208,2
93,209,1
17,209,2
19,209,1
64,209,2
14,209,3
82,209,3
15,209,1
4,21,1
2,21,1
59,21,5
19,21,3
93,21,5
83,21,1
29,21,2
24,21,1
63,21,1
18,21,2
54,21,1
67,21,1
17,21,4
2,210,5
88,210,3
87,210,2
29,210,2
17,210,3
62,210,3
93,210,3
34,210,3
24,210,4
95,211,4
68,211,3
35,211,4
82,211,3
86,211,3
19,211,2
2,211,5
48,211,3
62,211,4
28,211,2
28,212,3
24,212,3
2,212,5
45,212,4
27,212,4
93,212,4
62,212,4
19,212,4
88,212,4
19,213,5
29,213,5
84,213,3
17,213,3
28,213,5
4,213,2
18,213,5
34,213,3
7,213,3
30,214,5
96,214,3
5,214,5
78,214,1
89,214,4
45,214,5
2,214,5
19,215,3
48,215,2
25,215,2
95,215,3
2,215,4
14,215,4
29,215,2
76,215,4
89,215,1
13,215,1
87,215,2
28,216,2
93,216,1
2,216,4
19,216,2
84,216,3
32,216,1
48,216,4
68,216,2
47,216,2
15,216,2
21,216,2
78,216,3
68,217,3
62,217,4
24,217,3
84,217,3
14,217,1
78,217,3
15,217,2
45,217,3
2,217,5
39,217,2
60,217,3
2,218,5
60,218,3
24,218,3
29,218,3
48,218,3
19,218,3
17,218,1
27,218,5
62,218,4
24,219,2
15,219,2
28,219,1
2,219,5
34,219,2
93,219,5
95,219,4
62,219,5
29,22,1
87,22,5
48,22,2
60,22,3
15,22,3
27,22,3
28,22,2
17,22,1
2,22,5
62,22,5
43,22,3
21,22,3
93,22,4
9,22,3
29,220,4
28,220,4
14,220,5
4,220,4
6,220,3
24,220,3
68,220,3
96,220,4
15,220,4
17,220,4
14,221,3
64,221,2
62,221,2
24,221,3
15,221,2
93,221,5
48,221,2
91,221,2
34,221,3
19,221,3
17,221,2
87,221,2
48,222,4
83,222,3
84,222,3
93,222,4
89,222,2
19,222,4
62,222,4
29,222,3
2,222,3
14,223,5
17,223,3
93,223,5
19,223,3
48,223,1
24,223,2
19,224,4
12,224,2
29,224,5
48,224,5
51,224,3
62,224,2
14,224,5
2,224,5
83,225,4
29,225,4
19,225,5
14,225,5
17,225,3
15,225,4
25,225,5
29,226,1
24,226,2
59,226,4
45,226,3
93,226,3
17,226,4
19,227,4
28,227,3
68,227,4
86,227,5
15,227,3
63,227,3
89,227,5
2,227,3
14,227,4
64,227,3
28,228,3
42,228,3
14,228,5
95,228,5
2,228,5
19,228,4
15,228,3
47,229,2
93,229,3
19,229,3
29,229,4
17,229,3
14,229,4
60,229,3
28,229,4
24,229,3
89,23,4
48,23,3
28,23,5
95,23,2
29,23,5
62,23,3
2,23,4
19,23,4
14,23,5
28,230,4
24,230,4
62,230,4
45,230,4
87,230,2
93,230,5
48,230,4
14,230,5
19,230,3
62,231,2
14,231,5
15,231,3
93,231,4
29,231,3
19,231,4
60,231,2
68,231,2
35,231,1
2,231,1
24,231,2
21,231,1
17,232,3
60,232,3
84,232,3
14,232,4
24,232,4
96,232,3
29,232,1
48,232,4
45,232,4
47,233,4
19,233,4
42,233,2
43,233,1
4,233,5
83,233,3
18,233,3
15,233,3
82,233,3
17,233,3
64,233,3
93,234,4
17,234,4
24,234,1
19,234,4
60,234,3
21,234,3
62,234,4
2,234,3
29,234,4
7,234,3
43,234,4
28,234,4
82,235,3
48,235,3
27,235,4
11,235,4
19,235,3
90,235,3
0,235,4
29,235,3
28,235,4
28,236,2
19,236,4
33,236,3
21,236,2
59,236,5
68,236,2
35,236,4
2,236,4
84,236,2
24,236,4
34,236,3
17,236,2
87,237,2
29,237,5
45,237,4
28,237,1
90,237,1
2,237,5
24,237,5
63,237,1
41,238,2
15,238,2
82,238,2
24,238,1
64,238,2
87,238,2
40,238,3
29,238,2
2,238,4
14,238,1
29,239,4
59,239,3
19,239,4
28,239,3
17,239,4
83,239,3
24,239,3
68,24,4
29,24,4
45,24,5
34,24,4
19,24,5
64,24,1
43,24,5
40,24,2
14,240,4
51,240,5
83,240,2
86,240,3
96,240,2
71,240,5
47,240,3
2,240,4
17,240,3
27,241,5
68,241,4
17,241,4
86,241,3
69,241,4
24,241,4
93,241,4
2,241,4
89,241,3
95,241,3
15,241,4
19,241,4
64,242,1
29,242,1
28,242,1
11,242,1
78,242,1
95,242,1
59,242,1
15,242,1
62,242,4
89,242,1
27,242,1
2,242,5
93,242,1
35,242,1
19,243,3
62,243,4
24,243,3
68,243,3
87,243,4
28,243,3
27,243,3
95,243,3
45,243,3
22,244,4
2,244,4
17,244,4
87,244,3
19,244,4
62,244,4
48,244,4
24,244,3
29,245,3
17,245,4
63,245,3
68,245,4
43,245,3
28,245,3
19,245,4
14,245,4
24,245,4
15,246,2
59,246,1
35,246,1
2,246,1
64,246,1
17,246,5
78,246,1
87,246,1
14,246,5
19,246,4
28,246,2
17,247,2
14,247,1
83,247,1
27,247,1
28,247,3
82,247,1
59,247,1
93,247,3
54,247,1
29,247,3
29,248,3
48,248,3
22,248,3
68,248,3
15,248,3
19,248,3
93,248,4
89,248,3
83,248,3
2,248,3
83,249,3
19,249,2
24,249,5
93,249,4
2,249,4
29,249,3
45,249,3
28,25,4
14,25,5
29,25,2
17,25,3
19,25,3
34,25,3
63,25,2
18,25,3
15,25,3
93,25,4
19,250,3
68,250,3
48,250,3
24,250,3
15,250,3
28,250,3
26,250,3
7,250,2
17,250,3
2,250,4
27,250,3
29,250,2
2,251,4
24,251,3
90,251,3
76,251,4
29,251,2
19,251,2
57,251,3
68,251,3
87,251,4
15,251,3
60,252,2
62,252,5
15,252,3
17,252,1
48,252,2
87,252,2
84,252,3
95,252,4
2,252,4
16,253,1
15,253,1
14,253,3
28,253,2
19,253,3
48,254,4
4,254,1
2,254,3
3,254,3
19,254,1
34,254,2
35,254,4
59,254,2
46,254,2
21,254,2
63,254,2
78,254,4
17,254,2
17,255,5
18,255,4
28,255,4
83,255,4
93,255,5
89,255,4
19,255,4
14,255,5
15,255,3
19,256,2
28,256,2
29,256,1
42,256,2
46,256,1
21,256,1
82,256,3
62,256,3
15,256,2
34,256,2
93,256,3
43,256,1
14,257,5
93,257,5
15,257,3
62,257,5
29,257,3
2,257,5
45,257,5
17,257,5
93,258,4
87,258,4
47,258,4
22,258,4
17,258,3
7,258,2
2,258,4
19,258,2
84,258,2
62,258,5
29,258,3
48,258,4
60,259,2
42,259,3
47,259,5
59,259,4
95,259,5
15,259,2
2,259,5
23,259,4
45,259,5
86,259,3
19,259,4
29,259,3
93,26,3
19,26,2
77,26,1
2,26,5
59,26,3
47,26,3
24,26,4
0,26,4
48,26,3
29,26,4
89,26,1
42,26,2
62,26,4
95,260,4
19,260,3
2,260,4
17,260,5
14,260,5
29,260,4
28,260,3
34,260,4
15,260,3
86,260,5
24,260,3
47,261,1
60,261,1
17,261,2
89,261,1
29,261,4
59,261,4
28,261,2
15,261,2
84,261,3
24,261,1
27,262,4
42,262,2
45,262,4
2,262,5
87,262,3
78,262,5
48,262,3
14,262,3
86,262,3
95,262,4
60,262,1
88,262,3
54,263,4
86,263,3
23,263,4
48,263,4
94,263,4
65,263,5
88,263,1
87,263,3
78,263,5
95,264,3
24,264,1
19,264,2
63,264,2
48,264,4
78,264,3
29,264,2
93,264,5
62,265,4
29,265,3
15,265,2
95,265,3
48,265,3
78,265,3
88,265,2
2,265,4
28,265,2
87,265,2
2,266,4
86,266,3
88,266,3
15,266,4
34,266,3
17,266,3
82,266,3
95,266,3
14,266,3
83,267,1
93,267,3
89,267,1
60,267,2
7,267,1
19,267,5
28,267,4
91,267,3
35,267,1
29,267,2
64,267,1
43,268,3
2,268,4
15,268,3
68,268,4
28,268,5
93,268,5
83,268,3
17,268,5
62,268,4
19,268,4
90,268,1
2,269,5
89,269,5
27,269,5
48,269,4
24,269,4
45,269,5
29,269,3
43,269,3
19,269,5
14,27,4
17,27,3
64,27,3
68,27,3
15,27,3
29,27,3
34,27,3
28,27,3
19,27,5
93,270,3
2,270,5
23,270,3
17,270,1
86,270,3
59,270,4
48,270,4
45,271,4
28,271,1
82,271,3
17,271,4
29,271,3
2,271,5
93,271,4
19,271,4
24,271,4
14,271,4
15,271,1
87,271,3
42,272,3
87,272,5
29,272,4
12,272,4
40,272,3
28,272,4
96,272,4
62,272,4
24,272,4
14,272,4
17,272,4
29,273,3
19,273,2
93,273,4
68,273,3
62,273,3
15,273,2
34,273,3
14,273,4
28,273,3
82,274,4
19,274,2
17,274,2
48,274,5
24,274,3
2,274,5
2,275,5
19,275,5
15,275,5
93,275,5
28,275,5
90,275,5
29,275,4
62,275,5
95,275,5
62,276,3
89,276,3
83,276,4
2,276,5
28,276,3
17,276,2
29,276,1
48,276,4
14,276,5
93,277,3
87,277,5
2,277,4
29,277,1
28,277,2
15,277,3
19,277,3
2,278,2
84,278,4
60,278,2
19,278,3
17,278,4
28,278,3
62,278,2
93,278,2
35,278,3
68,278,4
14,279,5
24,279,4
43,279,2
19,279,5
17,279,5
28,279,4
60,279,2
29,279,3
15,28,4
2,28,4
28,28,2
29,28,3
19,28,3
62,28,2
43,28,2
17,280,4
2,280,5
29,280,2
48,280,4
89,280,3
24,281,3
19,281,3
62,281,1
82,281,1
84,281,1
17,281,3
16,281,2
18,281,2
68,281,3
59,281,4
17,282,3
19,282,4
64,282,1
60,282,1
93,282,5
14,282,1
68,282,1
78,282,3
87,282,3
24,282,3
15,282,3
2,283,4
17,283,2
66,283,1
28,283,4
15,283,2
19,283,3
87,283,3
62,283,4
60,283,2
29,283,3
14,284,3
28,284,2
2,284,3
24,284,2
48,284,3
87,284,2
34,284,3
29,284,3
17,284,2
36,285,2
51,285,3
13,285,4
15,285,2
14,285,4
67,285,3
87,285,3
48,285,4
2,285,4
62,285,4
90,285,4
29,285,2
19,286,2
60,286,2
84,286,2
93,286,3
23,286,2
78,286,3
89,286,1
2,286,3
15,286,3
7,286,1
68,286,3
45,286,4
68,287,3
29,287,3
93,287,3
2,287,4
15,287,1
58,287,1
19,287,4
62,287,3
60,287,2
24,288,1
7,288,2
60,288,2
68,288,2
34,288,3
29,288,3
17,288,1
48,288,2
14,288,5
47,289,5
29,289,3
2,289,5
50,289,4
62,289,4
68,289,4
84,289,4
93,289,5
15,289,2
24,289,3
17,289,4
89,289,3
60,29,2
17,29,3
87,29,4
48,29,4
93,29,3
28,29,3
45,29,4
19,29,2
24,29,5
29,29,4
2,29,4
68,29,2
44,290,1
0,290,2
13,290,2
89,290,3
83,290,3
82,290,3
25,290,2
59,290,3
76,290,3
64,290,3
24,290,4
54,290,3
35,291,4
15,291,2
76,291,4
2,291,5
67,291,5
63,291,2
87,291,2
90,291,3
62,291,4
19,291,2
82,291,3
48,291,5
19,292,3
2,292,4
28,292,3
84,292,2
24,292,2
47,292,2
29,292,2
86,293,4
28,293,3
60,293,1
21,293,3
87,293,4
68,293,4
48,293,5
93,293,5
15,293,1
17,293,2
7,293,3
24,293,3
83,293,4
17,294,2
68,294,3
63,294,2
11,294,4
14,294,3
48,294,4
17,295,4
93,295,4
19,295,5
45,295,5
68,295,5
34,295,3
28,295,5
89,295,4
29,295,5
17,296,3
76,296,3
24,296,3
19,296,3
93,296,4
87,296,4
95,296,2
2,296,4
28,296,2
14,297,4
62,297,4
29,297,2
2,297,4
93,297,4
28,297,4
4,297,2
17,297,2
19,297,3
79,298,1
19,298,1
35,298,3
17,298,3
93,298,2
38,298,1
32,298,1
28,298,2
70,298,1
29,298,2
44,298,1
51,298,1
12,298,1
31,298,1
20,298,1
29,299,3
19,299,3
24,299,4
84,299,3
42,299,3
2,299,3
15,299,3
17,3,3
14,3,5
15,3,3
19,3,5
48,3,4
43,3,3
28,3,4
34,3,4
19,30,2
2,30,3
48,30,2
93,30,4
29,30,2
35,30,1
28,30,2
5,30,1
27,30,1
82,30,3
83,31,1
2,31,4
88,31,1
24,31,1
34,31,3
35,31,1
86,31,3
22,31,3
21,31,1
42,32,3
29,32,1
17,32,3
28,32,5
19,32,3
89,32,1
48,32,3
76,33,2
14,33,4
15,33,3
2,33,3
48,33,4
11,33,3
96,33,3
29,33,3
17,33,2
19,33,3
42,33,3
89,34,2
19,34,2
59,34,3
29,34,2
48,34,4
11,34,4
93,34,4
17,35,3
45,35,5
14,35,5
2,35,5
24,35,4
60,35,1
28,35,3
93,35,4
11,36,1
17,36,2
64,36,1
19,36,5
43,36,1
28,36,2
14,36,5
2,36,4
29,36,5
6,36,1
24,36,2
89,37,5
45,37,5
29,37,3
19,37,3
14,37,5
24,37,5
93,37,3
7,37,2
68,37,5
48,38,4
24,38,2
17,38,2
2,38,4
93,38,3
21,38,4
19,38,3
14,38,3
62,38,3
62,39,4
76,39,2
90,39,2
19,39,1
93,39,5
15,39,4
21,39,5
74,39,1
2,39,3
48,39,2
64,39,4
24,39,3
91,4,3
48,4,4
63,4,2
19,4,4
29,4,5
90,40,3
64,40,3
24,40,3
29,40,2
15,40,2
76,40,3
93,40,3
35,40,4
87,40,3
48,40,3
21,41,1
76,41,4
24,41,3
28,41,2
35,41,3
69,41,3
27,41,4
15,41,1
29,41,1
64,41,1
16,41,3
62,41,4
82,41,1
2,41,5
28,42,4
15,42,3
24,42,4
45,42,3
60,42,1
68,42,2
89,42,3
14,42,5
43,42,2
62,42,3
93,43,3
62,43,3
19,43,3
29,43,3
84,43,3
28,43,2
60,43,2
68,43,3
2,43,4
68,44,4
17,44,2
62,44,5
35,44,4
15,44,2
19,44,2
24,44,2
2,44,5
14,44,4
89,45,2
37,45,1
70,45,1
54,45,1
55,45,1
15,45,1
65,45,1
35,45,1
21,46,3
87,46,3
3,46,3
93,46,2
28,46,2
24,46,3
14,46,5
11,46,4
64,46,3
29,47,3
96,47,1
19,47,5
17,47,1
24,47,4
87,47,3
28,47,4
